"NEW_BP"|"MONTO_LPS"|"FECHA_TRANSACCION"|"CANAL"
"1572258028"|12295.90|2023-07-01|"CREDITO CUENTA"
"1578758720"|12295.90|2023-07-02|"CREDITO CUENTA"
"1572856898"|1227.02|2024-03-28|"CREDITO CUENTA"
"1580908815"|4195.60|2023-11-01|"CREDITO CUENTA"
"1571542008"|4195.60|2023-11-07|"CREDITO CUENTA"
"1572079636"|2456.08|2023-02-22|"CREDITO CUENTA"
"1572081126"|2456.08|2023-02-22|"CREDITO CUENTA"
"1580160686"|6168.40|2024-02-26|"CREDITO CUENTA"
"1571769416"|36840.00|2023-02-24|"CREDITO CUENTA"
"1577783361"|2467.91|2023-11-23|"CREDITO CUENTA"
"1572281364"|24563.60|2023-01-29|"CREDITO CUENTA"
"1580565803"|24584.40|2024-01-22|"CREDITO CUENTA"
"1580565803"|24673.60|2024-02-25|"CREDITO CUENTA"
"1580565803"|24591.80|2023-07-01|"CREDITO CUENTA"
"1572279015"|24591.80|2023-07-01|"CREDITO CUENTA"
"1572281364"|24557.00|2023-04-25|"CREDITO CUENTA"
"1572674758"|24663.20|2024-04-02|"CREDITO CUENTA"
"1571868977"|24675.80|2024-03-01|"CREDITO CUENTA"
"1572281364"|24577.70|2023-03-23|"CREDITO CUENTA"
"1579279246"|24577.70|2023-03-23|"CREDITO CUENTA"
"1572278430"|12276.70|2023-04-29|"CREDITO CUENTA"
"1572280396"|12298.90|2024-01-02|"CREDITO CUENTA"
"1578190729"|12282.10|2023-05-26|"CREDITO CUENTA"
"1572956566"|12337.90|2024-03-01|"CREDITO CUENTA"
"1572956566"|12337.90|2024-03-01|"CREDITO CUENTA"
"1571935997"|12290.10|2023-03-28|"CREDITO CUENTA"
"1572956566"|12335.45|2024-02-22|"CREDITO CUENTA"
"1572278430"|12274.50|2024-02-10|"CREDITO CUENTA"
"1572081011"|12334.35|2024-04-24|"CREDITO CUENTA"
"1571984713"|12296.35|2024-01-12|"CREDITO CUENTA"
"1572280396"|4934.66|2024-03-15|"CREDITO CUENTA"
"1572093140"|4934.34|2024-03-19|"CREDITO CUENTA"
"1579086999"|4919.18|2024-01-05|"CREDITO CUENTA"
"1572278430"|4912.08|2023-05-23|"CREDITO CUENTA"
"1571984713"|4911.92|2023-01-31|"CREDITO CUENTA"
"1579279246"|4912.34|2023-05-24|"CREDITO CUENTA"
"1571984713"|4909.80|2024-02-10|"CREDITO CUENTA"
"1572956566"|4910.26|2024-02-16|"CREDITO CUENTA"
"1579086999"|4909.66|2024-02-13|"CREDITO CUENTA"
"1571666274"|4910.26|2024-02-16|"CREDITO CUENTA"
"1571666274"|4909.80|2024-02-10|"CREDITO CUENTA"
"1578925301"|2456.29|2023-05-25|"CREDITO CUENTA"
"1571950724"|2456.29|2023-05-25|"CREDITO CUENTA"
"1571950724"|2457.97|2023-01-24|"CREDITO CUENTA"
"1572956566"|2459.48|2024-01-07|"CREDITO CUENTA"
"1572092847"|100.00|2024-03-16|"CREDITO CUENTA"
"1572956566"|2459.31|2024-01-11|"CREDITO CUENTA"
"1579689289"|49333.00|2023-11-26|"CREDITO CUENTA"
"1573012634"|49349.20|2024-03-11|"CREDITO CUENTA"
"1571868977"|49359.60|2023-11-06|"CREDITO CUENTA"
"1572674758"|9865.72|2024-04-07|"CREDITO CUENTA"
"1572956566"|9870.24|2024-03-04|"CREDITO CUENTA"
"1572278430"|9824.16|2023-05-23|"CREDITO CUENTA"
"1571938888"|7400.13|2024-03-22|"CREDITO CUENTA"
"1580565803"|7367.88|2023-01-31|"CREDITO CUENTA"
"1578639339"|7364.49|2024-02-13|"CREDITO CUENTA"
"1571984713"|14783.82|2023-12-09|"CREDITO CUENTA"
"1571984713"|14804.76|2024-03-08|"CREDITO CUENTA"
"1580565803"|14804.76|2024-03-09|"CREDITO CUENTA"
"1571666274"|7399.11|2024-04-05|"CREDITO CUENTA"
"1577978350"|14738.16|2023-01-30|"CREDITO CUENTA"
"1571984713"|14732.04|2023-04-29|"CREDITO CUENTA"
"1571984713"|14739.84|2023-02-25|"CREDITO CUENTA"
"1571984713"|14755.08|2023-07-01|"CREDITO CUENTA"
"1571984713"|14748.30|2023-03-31|"CREDITO CUENTA"
"1577978350"|14738.70|2023-02-24|"CREDITO CUENTA"
"1571984713"|14758.68|2024-01-03|"CREDITO CUENTA"
"1571984713"|14729.94|2024-02-09|"CREDITO CUENTA"
"1571984713"|14748.12|2023-03-28|"CREDITO CUENTA"
"1571984713"|14799.18|2024-04-09|"CREDITO CUENTA"
"1572956566"|3689.67|2024-01-01|"CREDITO CUENTA"
"1572167088"|3682.48|2024-02-09|"CREDITO CUENTA"
"1572956566"|3683.94|2024-01-31|"CREDITO CUENTA"
"1572081011"|1233.69|2024-04-26|"CREDITO CUENTA"
"1572279752"|50.00|2024-04-19|"CREDITO CUENTA"
"1572956566"|3697.27|2023-12-02|"CREDITO CUENTA"
"1572956566"|3701.59|2023-11-02|"CREDITO CUENTA"
"1571984713"|3697.27|2023-12-02|"CREDITO CUENTA"
"1572167088"|3700.87|2024-03-16|"CREDITO CUENTA"
"1572281364"|17187.38|2023-04-29|"CREDITO CUENTA"
"1577978350"|17194.03|2023-05-25|"CREDITO CUENTA"
"1573095013"|36876.60|2023-01-23|"CREDITO CUENTA"
"1572674758"|17272.57|2024-02-28|"CREDITO CUENTA"
"1572674758"|17194.52|2024-01-30|"CREDITO CUENTA"
"1572674758"|17249.96|2023-12-06|"CREDITO CUENTA"
"1580565803"|17267.32|2024-04-13|"CREDITO CUENTA"
"1572030110"|19650.88|2023-01-29|"CREDITO CUENTA"
"1579279246"|36868.05|2023-03-24|"CREDITO CUENTA"
"1572952347"|19651.36|2023-05-26|"CREDITO CUENTA"
"1572808613"|36865.20|2023-03-22|"CREDITO CUENTA"
"1572956566"|19722.00|2023-12-22|"CREDITO CUENTA"
"1571950724"|19743.84|2023-11-04|"CREDITO CUENTA"
"1572283129"|19743.84|2023-11-06|"CREDITO CUENTA"
"1572956566"|19733.20|2023-11-27|"CREDITO CUENTA"
"1579689289"|36959.25|2023-12-12|"CREDITO CUENTA"
"1579689289"|19647.68|2024-01-31|"CREDITO CUENTA"
"1572281364"|19675.68|2023-06-29|"CREDITO CUENTA"
"1580565803"|23321.55|2024-02-10|"CREDITO CUENTA"
"1572123300"|950.00|2024-04-22|"CREDITO CUENTA"
"1572001005"|1480.54|2024-03-02|"CREDITO CUENTA"
"1572282156"|8004.02|2024-03-02|"CREDITO CUENTA"
"1580463049"|2453.99|2024-04-02|"CREDITO CUENTA"
"1572982260"|3680.98|2024-04-02|"CREDITO CUENTA"
"1572694450"|4910.44|2024-03-02|"CREDITO CUENTA"
"1573010383"|24651.30|2024-01-02|"CREDITO CUENTA"
"1579325973"|33312.06|2024-03-02|"CREDITO CUENTA"
"1572773647"|1922.88|2024-02-02|"CREDITO CUENTA"
"1579575074"|1876.00|2024-03-02|"CREDITO CUENTA"
"1578723740"|8389.70|2024-03-02|"CREDITO CUENTA"
"1571849812"|1232.78|2024-03-02|"CREDITO CUENTA"
"1581233076"|7746.38|2024-03-02|"CREDITO CUENTA"
"1571560840"|22187.07|2024-02-07|"CREDITO CUENTA"
"1578723740"|8381.45|2024-01-02|"CREDITO CUENTA"
"1578723740"|8385.50|2024-04-02|"CREDITO CUENTA"
"1571837013"|10000.20|2024-03-02|"CREDITO CUENTA"
"1572680559"|3000.13|2024-01-02|"CREDITO CUENTA"
"1571839370"|7244.80|2024-04-02|"CREDITO CUENTA"
"1572280738"|1727.29|2024-03-02|"CREDITO CUENTA"
"1578557703"|7221.00|2024-03-02|"CREDITO CUENTA"
"1571839370"|5240.04|2024-01-02|"CREDITO CUENTA"
"1572871586"|6521.09|2024-04-02|"CREDITO CUENTA"
"1580729100"|17500.00|2024-03-02|"CREDITO CUENTA"
"1572300392"|12236.14|2024-02-02|"CREDITO CUENTA"
"1572278444"|7358.70|2024-02-02|"CREDITO CUENTA"
"1579325973"|1718.50|2024-04-02|"CREDITO CUENTA"
"1571560452"|739.57|2024-02-02|"CREDITO CUENTA"
"1572280331"|2961.07|2024-03-02|"CREDITO CUENTA"
"1579185360"|6317.20|2024-03-02|"CREDITO CUENTA"
"1572527079"|4935.10|2024-03-02|"CREDITO CUENTA"
"1572186599"|3603.28|2024-03-02|"CREDITO CUENTA"
"1571539951"|5922.14|2024-03-02|"CREDITO CUENTA"
"1578808787"|9515.79|2024-02-02|"CREDITO CUENTA"
"1572081126"|13311.64|2024-03-02|"CREDITO CUENTA"
"1580913685"|6711.76|2024-03-02|"CREDITO CUENTA"
"1572880290"|15757.98|2024-01-02|"CREDITO CUENTA"
"1572283306"|5546.77|2024-02-02|"CREDITO CUENTA"
"1572403979"|3105.90|2024-02-02|"CREDITO CUENTA"
"1572206729"|24652.30|2024-02-02|"CREDITO CUENTA"
"1572628541"|10822.60|2024-02-02|"CREDITO CUENTA"
"1580744879"|3329.10|2024-04-02|"CREDITO CUENTA"
"1571713638"|7361.97|2024-04-02|"CREDITO CUENTA"
"1581419758"|9860.52|2024-01-02|"CREDITO CUENTA"
"1571789453"|24403.50|2024-01-02|"CREDITO CUENTA"
"1579585241"|551.70|2024-02-02|"CREDITO CUENTA"
"1572503419"|15545.63|2024-03-02|"CREDITO CUENTA"
"1572280390"|3331.21|2024-03-02|"CREDITO CUENTA"
"1572507131"|23446.00|2024-03-02|"CREDITO CUENTA"
"1571545568"|30845.00|2024-03-02|"CREDITO CUENTA"
"1573029436"|5429.00|2024-03-02|"CREDITO CUENTA"
"1581879290"|6250.00|2024-03-02|"CREDITO CUENTA"
"1580307258"|25021.06|2024-03-02|"CREDITO CUENTA"
"1571608601"|7402.70|2024-03-02|"CREDITO CUENTA"
"1580125940"|1727.30|2024-03-02|"CREDITO CUENTA"
"1571786810"|5181.90|2024-03-02|"CREDITO CUENTA"
"1577851508"|3948.80|2024-03-02|"CREDITO CUENTA"
"1572666281"|3504.56|2024-03-02|"CREDITO CUENTA"
"1572351943"|17273.00|2024-03-02|"CREDITO CUENTA"
"1581444373"|2504.32|2024-03-02|"CREDITO CUENTA"
"1580125940"|15298.87|2024-03-02|"CREDITO CUENTA"
"1571712827"|7402.70|2024-03-02|"CREDITO CUENTA"
"1572148646"|14039.10|2024-03-02|"CREDITO CUENTA"
"1579769619"|500.05|2024-03-02|"CREDITO CUENTA"
"1571828461"|4614.00|2024-03-02|"CREDITO CUENTA"
"1572966648"|7302.58|2024-03-02|"CREDITO CUENTA"
"1571959274"|1159.00|2024-02-02|"CREDITO CUENTA"
"1572539485"|30812.50|2024-02-02|"CREDITO CUENTA"
"1572063834"|3820.75|2024-02-02|"CREDITO CUENTA"
"1572156743"|6039.80|2024-02-02|"CREDITO CUENTA"
"1571579206"|9860.92|2024-02-02|"CREDITO CUENTA"
"1572963012"|13559.00|2024-02-02|"CREDITO CUENTA"
"1572351943"|24628.00|2024-02-02|"CREDITO CUENTA"
"1571830337"|1000.79|2024-02-02|"CREDITO CUENTA"
"1581444373"|9124.79|2024-02-02|"CREDITO CUENTA"
"1571782046"|36979.00|2024-02-02|"CREDITO CUENTA"
"1572675346"|36978.45|2024-02-02|"CREDITO CUENTA"
"1572373388"|739.55|2024-02-02|"CREDITO CUENTA"
"1579945554"|3516.82|2024-02-02|"CREDITO CUENTA"
"1571572169"|8628.31|2024-02-02|"CREDITO CUENTA"
"1572719143"|14107.35|2024-04-02|"CREDITO CUENTA"
"1571695180"|4735.33|2024-04-02|"CREDITO CUENTA"
"1572168554"|6214.32|2024-04-02|"CREDITO CUENTA"
"1572207472"|813.89|2024-04-02|"CREDITO CUENTA"
"1580566182"|2500.03|2024-04-02|"CREDITO CUENTA"
"1572387596"|15019.88|2024-04-02|"CREDITO CUENTA"
"1571925842"|1553.58|2024-04-05|"CREDITO CUENTA"
"1572165106"|5920.00|2024-04-02|"CREDITO CUENTA"
"1581301336"|295.00|2024-04-02|"CREDITO CUENTA"
"1579978257"|4784.04|2024-04-02|"CREDITO CUENTA"
"1571824091"|9000.90|2024-04-02|"CREDITO CUENTA"
"1571556344"|27129.50|2024-04-02|"CREDITO CUENTA"
"1572963012"|10603.80|2024-04-02|"CREDITO CUENTA"
"1572089585"|6905.70|2024-04-02|"CREDITO CUENTA"
"1577895550"|7570.00|2024-04-02|"CREDITO CUENTA"
"1579284446"|2466.30|2024-04-02|"CREDITO CUENTA"
"1577925333"|96186.48|2024-04-02|"CREDITO CUENTA"
"1571569537"|19730.56|2024-04-02|"CREDITO CUENTA"
"1571972104"|4569.09|2024-04-02|"CREDITO CUENTA"
"1579465332"|8628.00|2024-01-02|"CREDITO CUENTA"
"1579465332"|16024.00|2024-01-02|"CREDITO CUENTA"
"1572063834"|1750.15|2024-01-02|"CREDITO CUENTA"
"1573003904"|1454.94|2024-04-05|"CREDITO CUENTA"
"1572479199"|34510.00|2024-01-02|"CREDITO CUENTA"
"1571825084"|7389.39|2024-01-02|"CREDITO CUENTA"
"1571579206"|9860.52|2024-01-02|"CREDITO CUENTA"
"1572777685"|2416.24|2024-01-02|"CREDITO CUENTA"
"1571783518"|23419.00|2024-01-05|"CREDITO CUENTA"
"1572355069"|8134.50|2024-01-02|"CREDITO CUENTA"
"1579974761"|1306.45|2024-01-05|"CREDITO CUENTA"
"1579284446"|986.05|2024-01-02|"CREDITO CUENTA"
"1578010392"|7764.75|2024-01-02|"CREDITO CUENTA"
"1572667805"|764.19|2024-01-02|"CREDITO CUENTA"
"1572495220"|3679.47|2024-02-03|"CREDITO CUENTA"
"1571667047"|7358.94|2024-02-03|"CREDITO CUENTA"
"1573010383"|4930.60|2024-02-03|"CREDITO CUENTA"
"1572956566"|6285.77|2024-02-03|"CREDITO CUENTA"
"1581252650"|19500.06|2024-04-03|"CREDITO CUENTA"
"1578723740"|8382.05|2024-02-03|"CREDITO CUENTA"
"1571837013"|10000.20|2024-03-03|"CREDITO CUENTA"
"1572956566"|10358.33|2024-04-03|"CREDITO CUENTA"
"1579131370"|5000.05|2024-04-03|"CREDITO CUENTA"
"1572932724"|12632.85|2024-02-03|"CREDITO CUENTA"
"1572206729"|4910.44|2024-03-03|"CREDITO CUENTA"
"1571837013"|10000.24|2024-02-03|"CREDITO CUENTA"
"1572806672"|2539.00|2024-01-03|"CREDITO CUENTA"
"1572301197"|2269.00|2024-04-03|"CREDITO CUENTA"
"1571565844"|485.00|2024-02-03|"CREDITO CUENTA"
"1571565844"|470.00|2024-03-03|"CREDITO CUENTA"
"1580947973"|3699.41|2024-04-03|"CREDITO CUENTA"
"1572186599"|3623.55|2024-02-03|"CREDITO CUENTA"
"1580913685"|17526.15|2024-02-03|"CREDITO CUENTA"
"1572008773"|3751.00|2024-03-03|"CREDITO CUENTA"
"1581117692"|3948.10|2024-03-03|"CREDITO CUENTA"
"1572953795"|3907.50|2024-03-03|"CREDITO CUENTA"
"1572081126"|15881.36|2024-02-03|"CREDITO CUENTA"
"1580898065"|2596.00|2024-04-03|"CREDITO CUENTA"
"1571837013"|6050.06|2024-01-03|"CREDITO CUENTA"
"1573029436"|5424.00|2024-02-03|"CREDITO CUENTA"
"1577918801"|1628.00|2024-02-03|"CREDITO CUENTA"
"1572579968"|2095.51|2024-02-03|"CREDITO CUENTA"
"1572837698"|2305.80|2024-02-03|"CREDITO CUENTA"
"1572988059"|12264.90|2024-02-03|"CREDITO CUENTA"
"1571786810"|8135.52|2024-02-03|"CREDITO CUENTA"
"1578630653"|4733.40|2024-02-03|"CREDITO CUENTA"
"1572031530"|10009.16|2024-02-03|"CREDITO CUENTA"
"1579220997"|1529.00|2024-02-03|"CREDITO CUENTA"
"1572278391"|986.12|2024-02-03|"CREDITO CUENTA"
"1580943724"|5819.00|2024-02-03|"CREDITO CUENTA"
"1572282904"|26133.00|2024-02-03|"CREDITO CUENTA"
"1572667805"|640.98|2024-02-03|"CREDITO CUENTA"
"1571906501"|2500.81|2024-02-03|"CREDITO CUENTA"
"1577851508"|4584.90|2024-02-03|"CREDITO CUENTA"
"1572265469"|8894.95|2024-02-03|"CREDITO CUENTA"
"1572086403"|2264.12|2024-02-03|"CREDITO CUENTA"
"1572465169"|813.45|2024-02-03|"CREDITO CUENTA"
"1580074892"|23519.06|2024-02-03|"CREDITO CUENTA"
"1572194024"|12316.55|2024-02-03|"CREDITO CUENTA"
"1572148646"|1008.60|2024-02-03|"CREDITO CUENTA"
"1572019988"|19106.15|2024-02-03|"CREDITO CUENTA"
"1572019988"|813.55|2024-02-03|"CREDITO CUENTA"
"1571727882"|13015.20|2024-02-03|"CREDITO CUENTA"
"1572173391"|7398.81|2024-04-03|"CREDITO CUENTA"
"1580908815"|1233.14|2024-04-03|"CREDITO CUENTA"
"1580125940"|863.20|2024-04-03|"CREDITO CUENTA"
"1572282817"|8682.00|2024-04-03|"CREDITO CUENTA"
"1581059488"|3024.63|2024-04-03|"CREDITO CUENTA"
"1571884342"|4932.55|2024-04-03|"CREDITO CUENTA"
"1579983866"|12331.35|2024-04-03|"CREDITO CUENTA"
"1572719143"|3797.64|2024-04-03|"CREDITO CUENTA"
"1577895550"|43442.00|2024-04-03|"CREDITO CUENTA"
"1577947029"|49078.80|2024-04-03|"CREDITO CUENTA"
"1580495009"|3575.70|2024-04-03|"CREDITO CUENTA"
"1572279266"|1006.12|2024-04-03|"CREDITO CUENTA"
"1572503419"|11962.00|2024-04-03|"CREDITO CUENTA"
"1579253183"|24663.00|2024-04-03|"CREDITO CUENTA"
"1571714828"|17264.00|2024-04-03|"CREDITO CUENTA"
"1571779434"|1726.39|2024-04-03|"CREDITO CUENTA"
"1581232603"|10111.71|2024-04-03|"CREDITO CUENTA"
"1578629619"|7693.92|2024-04-03|"CREDITO CUENTA"
"1581146069"|5549.11|2024-04-03|"CREDITO CUENTA"
"1572255979"|7891.20|2024-04-03|"CREDITO CUENTA"
"1571722229"|3699.40|2024-04-03|"CREDITO CUENTA"
"1579369270"|34006.14|2024-04-03|"CREDITO CUENTA"
"1572675346"|29595.25|2024-04-03|"CREDITO CUENTA"
"1571705970"|4834.00|2024-04-03|"CREDITO CUENTA"
"1572035638"|61657.00|2024-04-03|"CREDITO CUENTA"
"1572075867"|5198.00|2024-04-03|"CREDITO CUENTA"
"1579945554"|3558.94|2024-04-03|"CREDITO CUENTA"
"1572096367"|863.65|2024-03-03|"CREDITO CUENTA"
"1579996930"|3010.40|2024-03-03|"CREDITO CUENTA"
"1571961556"|9820.88|2024-03-03|"CREDITO CUENTA"
"1572988059"|12276.10|2024-03-03|"CREDITO CUENTA"
"1578325270"|17001.49|2024-03-03|"CREDITO CUENTA"
"1572194024"|12327.80|2024-03-03|"CREDITO CUENTA"
"1579277765"|3949.00|2024-03-03|"CREDITO CUENTA"
"1571560840"|5918.40|2024-03-03|"CREDITO CUENTA"
"1571560840"|6904.80|2024-03-03|"CREDITO CUENTA"
"1579478211"|542.96|2024-03-03|"CREDITO CUENTA"
"1571773451"|8636.46|2024-03-03|"CREDITO CUENTA"
"1572031530"|10018.29|2024-03-03|"CREDITO CUENTA"
"1571825084"|13572.00|2024-03-03|"CREDITO CUENTA"
"1572148646"|1009.83|2024-03-03|"CREDITO CUENTA"
"1573020828"|3084.45|2024-03-03|"CREDITO CUENTA"
"1572803092"|2955.60|2024-03-03|"CREDITO CUENTA"
"1572963012"|11105.00|2024-03-03|"CREDITO CUENTA"
"1572163533"|10020.08|2024-03-03|"CREDITO CUENTA"
"1572280721"|7255.00|2024-03-03|"CREDITO CUENTA"
"1572965287"|3800.72|2024-03-03|"CREDITO CUENTA"
"1572497830"|1233.80|2024-03-03|"CREDITO CUENTA"
"1571560840"|12522.20|2024-01-03|"CREDITO CUENTA"
"1579465332"|11093.00|2024-01-03|"CREDITO CUENTA"
"1578855970"|24453.00|2024-01-03|"CREDITO CUENTA"
"1571650558"|2305.52|2024-01-03|"CREDITO CUENTA"
"1580125940"|10229.75|2024-01-03|"CREDITO CUENTA"
"1579284446"|3071.90|2024-01-03|"CREDITO CUENTA"
"1581521991"|2624.37|2024-01-03|"CREDITO CUENTA"
"1572255979"|10599.50|2024-01-03|"CREDITO CUENTA"
"1573069715"|39440.00|2024-01-03|"CREDITO CUENTA"
"1578676236"|24626.00|2024-01-03|"CREDITO CUENTA"
"1578676236"|24626.00|2024-01-03|"CREDITO CUENTA"
"1581691542"|7491.42|2024-01-03|"CREDITO CUENTA"
"1580108035"|3848.46|2024-01-03|"CREDITO CUENTA"
"1572600172"|9359.47|2024-01-03|"CREDITO CUENTA"
"1578694042"|4223.01|2024-03-01|"CREDITO CUENTA"
"1572280023"|24527.10|2024-02-01|"CREDITO CUENTA"
"1572133497"|7205.33|2024-03-01|"CREDITO CUENTA"
"1572133497"|7395.12|2024-02-01|"CREDITO CUENTA"
"1571858560"|2000.96|2024-04-01|"CREDITO CUENTA"
"1571929892"|12215.00|2024-03-01|"CREDITO CUENTA"
"1578723740"|24650.40|2024-02-01|"CREDITO CUENTA"
"1579668829"|49301.00|2024-02-01|"CREDITO CUENTA"
"1572956566"|15908.02|2024-04-01|"CREDITO CUENTA"
"1572358868"|10808.49|2024-03-01|"CREDITO CUENTA"
"1572358868"|14329.18|2024-03-01|"CREDITO CUENTA"
"1579775563"|4500.44|2024-03-01|"CREDITO CUENTA"
"1578685400"|2685.00|2024-03-01|"CREDITO CUENTA"
"1579775563"|4500.18|2024-04-01|"CREDITO CUENTA"
"1571590330"|3010.45|2024-03-01|"CREDITO CUENTA"
"1572503419"|59164.00|2024-01-01|"CREDITO CUENTA"
"1572575655"|24438.06|2024-04-01|"CREDITO CUENTA"
"1571556470"|7402.74|2024-03-01|"CREDITO CUENTA"
"1577710733"|24527.10|2024-02-01|"CREDITO CUENTA"
"1571560452"|740.27|2024-03-01|"CREDITO CUENTA"
"1572079218"|9934.11|2024-02-01|"CREDITO CUENTA"
"1578435408"|2046.78|2024-04-01|"CREDITO CUENTA"
"1581541217"|14361.32|2024-03-02|"CREDITO CUENTA"
"1572628541"|10832.90|2024-03-01|"CREDITO CUENTA"
"1572160112"|7804.00|2024-02-01|"CREDITO CUENTA"
"1571539951"|9860.16|2024-02-01|"CREDITO CUENTA"
"1572628541"|10827.55|2024-04-01|"CREDITO CUENTA"
"1581117692"|4688.40|2024-03-01|"CREDITO CUENTA"
"1571560840"|12535.31|2024-03-01|"CREDITO CUENTA"
"1572217539"|1700.16|2024-03-01|"CREDITO CUENTA"
"1572397470"|750.14|2024-03-01|"CREDITO CUENTA"
"1571919404"|197.41|2024-03-01|"CREDITO CUENTA"
"1572773647"|1628.88|2024-03-01|"CREDITO CUENTA"
"1572943400"|43683.60|2024-03-01|"CREDITO CUENTA"
"1571773451"|11201.00|2024-03-01|"CREDITO CUENTA"
"1572133497"|9673.00|2024-03-01|"CREDITO CUENTA"
"1572278785"|5330.00|2024-03-01|"CREDITO CUENTA"
"1572777685"|23195.25|2024-03-01|"CREDITO CUENTA"
"1572282817"|8785.00|2024-03-01|"CREDITO CUENTA"
"1572303076"|7177.36|2024-03-01|"CREDITO CUENTA"
"1573095013"|12337.90|2024-03-01|"CREDITO CUENTA"
"1571611503"|2714.34|2024-03-01|"CREDITO CUENTA"
"1571579206"|10240.46|2024-03-01|"CREDITO CUENTA"
"1581160523"|4194.89|2024-03-01|"CREDITO CUENTA"
"1572280390"|4318.27|2024-03-01|"CREDITO CUENTA"
"1572490879"|12154.31|2024-03-01|"CREDITO CUENTA"
"1580336917"|550.02|2024-03-01|"CREDITO CUENTA"
"1580336917"|59.96|2024-03-01|"CREDITO CUENTA"
"1578010392"|67376.40|2024-03-01|"CREDITO CUENTA"
"1573011176"|2048.44|2024-03-01|"CREDITO CUENTA"
"1572165856"|10365.60|2024-03-01|"CREDITO CUENTA"
"1572265469"|3104.25|2024-03-01|"CREDITO CUENTA"
"1572719143"|1431.44|2024-03-01|"CREDITO CUENTA"
"1573063030"|43183.00|2024-03-01|"CREDITO CUENTA"
"1579978257"|15793.00|2024-03-01|"CREDITO CUENTA"
"1572142853"|2012.00|2024-03-01|"CREDITO CUENTA"
"1571536507"|14114.55|2024-03-01|"CREDITO CUENTA"
"1572483329"|14067.60|2024-03-01|"CREDITO CUENTA"
"1571825084"|7396.74|2024-03-01|"CREDITO CUENTA"
"1579945554"|3495.60|2024-03-01|"CREDITO CUENTA"
"1572278259"|4713.07|2024-03-01|"CREDITO CUENTA"
"1571580326"|8884.00|2024-02-29|"CREDITO CUENTA"
"1580060130"|7033.00|2024-03-01|"CREDITO CUENTA"
"1572168554"|4689.20|2024-03-01|"CREDITO CUENTA"
"1572346789"|6662.46|2024-03-01|"CREDITO CUENTA"
"1579807991"|2022.42|2024-04-01|"CREDITO CUENTA"
"1573069715"|13564.98|2024-04-01|"CREDITO CUENTA"
"1572523739"|8137.80|2024-04-01|"CREDITO CUENTA"
"1572667805"|813.90|2024-04-01|"CREDITO CUENTA"
"1572490879"|12148.30|2024-04-01|"CREDITO CUENTA"
"1571972492"|73990.80|2024-04-01|"CREDITO CUENTA"
"1580263999"|6092.00|2024-04-01|"CREDITO CUENTA"
"1572770807"|3067.54|2024-04-01|"CREDITO CUENTA"
"1571608601"|4932.70|2024-04-01|"CREDITO CUENTA"
"1572393019"|5918.40|2024-04-01|"CREDITO CUENTA"
"1581954688"|18548.00|2024-04-01|"CREDITO CUENTA"
"1571580326"|5550.00|2024-04-01|"CREDITO CUENTA"
"1580943724"|6018.00|2024-04-01|"CREDITO CUENTA"
"1579935649"|330.00|2024-04-01|"CREDITO CUENTA"
"1573093803"|2515.70|2024-04-01|"CREDITO CUENTA"
"1571712827"|45627.65|2024-04-01|"CREDITO CUENTA"
"1578078810"|11098.62|2024-04-01|"CREDITO CUENTA"
"1579689289"|39461.76|2024-04-01|"CREDITO CUENTA"
"1572165856"|10357.20|2024-04-04|"CREDITO CUENTA"
"1572576224"|3524.95|2024-02-01|"CREDITO CUENTA"
"1579277765"|11340.00|2024-02-01|"CREDITO CUENTA"
"1572397470"|751.84|2024-02-01|"CREDITO CUENTA"
"1571608601"|7395.10|2024-02-01|"CREDITO CUENTA"
"1571849226"|6813.62|2024-02-01|"CREDITO CUENTA"
"1572777685"|3503.20|2024-02-01|"CREDITO CUENTA"
"1579807991"|2021.33|2024-02-01|"CREDITO CUENTA"
"1578300919"|3944.06|2024-02-01|"CREDITO CUENTA"
"1577979666"|7358.13|2024-02-01|"CREDITO CUENTA"
"1572497830"|8800.00|2024-01-31|"CREDITO CUENTA"
"1572490879"|13000.37|2024-02-01|"CREDITO CUENTA"
"1572908353"|3985.00|2024-02-01|"CREDITO CUENTA"
"1572788066"|18216.35|2024-02-01|"CREDITO CUENTA"
"1579990920"|51765.00|2024-02-01|"CREDITO CUENTA"
"1572966648"|8153.84|2024-02-01|"CREDITO CUENTA"
"1580487974"|23468.00|2024-02-01|"CREDITO CUENTA"
"1572280390"|4683.58|2024-02-01|"CREDITO CUENTA"
"1571938060"|1059.95|2024-02-01|"CREDITO CUENTA"
"1572534163"|10229.75|2024-02-01|"CREDITO CUENTA"
"1572477114"|7395.10|2024-02-01|"CREDITO CUENTA"
"1571542510"|26010.00|2024-02-01|"CREDITO CUENTA"
"1572743281"|2024.88|2024-02-01|"CREDITO CUENTA"
"1571830436"|1512.06|2024-02-01|"CREDITO CUENTA"
"1577750787"|1084.60|2024-01-01|"CREDITO CUENTA"
"1572017177"|13065.19|2024-01-01|"CREDITO CUENTA"
"1580068201"|9738.00|2024-01-01|"CREDITO CUENTA"
"1572519688"|14791.00|2024-01-01|"CREDITO CUENTA"
"1571556344"|9740.03|2024-02-12|"CREDITO CUENTA"
"1571556344"|4934.94|2024-03-12|"CREDITO CUENTA"
"1573010383"|12318.70|2024-01-12|"CREDITO CUENTA"
"1572461208"|1478.24|2024-01-12|"CREDITO CUENTA"
